Overdensity at virialization     Overdensity at maximum radius		Radius ratio 		        Time ratio	           Z_coll			Initial Overdensity 
        110.4125852859 	  | 		 5.2096857063e+00    	|     4.7514284860e-01  	|	1.6147123623	|	1.9231662487e-01 	|	0.0037500000    |     LCDM 
        110.4125852859 	  | 		 5.2096857063e+00    	|     4.7514284860e-01  	|	1.6147123623	|	1.9231662487e-01 	|	0.0037500000    |     LCDM 
        110.4125852859 	  | 		 5.2096857063e+00    	|     4.7514284860e-01  	|	1.6147123623	|	1.9231662487e-01 	|	0.0037500000    |     LCDM 
        103.4376064962 	  | 		 5.0802336951e+00    	|     4.6228659382e-01  	|	1.6734798357	|	4.3434156397e-04 	|	0.0034155273    |     LCDM 
        103.4376064962 	  | 		 5.0802336951e+00    	|     4.6228659382e-01  	|	1.6734798357	|	4.3434156397e-04 	|	0.0034155273    |     LCDM 
        103.4376064962 	  | 		 5.0802336951e+00    	|     4.6228659382e-01  	|	1.6734798357	|	4.3434156397e-04 	|	0.0034155273    |     LCDM 
        103.4191515294 	  | 		 5.0799296365e+00    	|     4.6226309651e-01  	|	1.6736204941	|	7.0042334297e-05 	|	0.0034149170    |     LCDM 
        103.4191515294 	  | 		 5.0799296365e+00    	|     4.6226309651e-01  	|	1.6736204941	|	7.0042334297e-05 	|	0.0034149170    |     LCDM 
        103.4191515294 	  | 		 5.0799296365e+00    	|     4.6226309651e-01  	|	1.6736204941	|	7.0042334297e-05 	|	0.0034149170    |     LCDM 
        103.4191515294 	  | 		 5.0799296365e+00    	|     4.6226309651e-01  	|	1.6736204941	|	7.0042334297e-05 	|	0.0034149170    |     LCDM 
        103.4413022985 	  | 		 5.0798193701e+00    	|     4.6222497537e-01  	|	1.6736673828	|	2.8016345030e-05 	|	0.0034148407    |     LCDM 
        103.4413022985 	  | 		 5.0798193701e+00    	|     4.6222497537e-01  	|	1.6736673828	|	2.8016345030e-05 	|	0.0034148407    |     LCDM 
        103.4413022985 	  | 		 5.0798193701e+00    	|     4.6222497537e-01  	|	1.6736673828	|	2.8016345030e-05 	|	0.0034148407    |     LCDM 
        103.4140941750 	  | 		 5.0798636471e+00    	|     4.6226254458e-01  	|	1.6736439383	|	1.4008074402e-05 	|	0.0034148216    |     LCDM 
        103.4140941750 	  | 		 5.0798636471e+00    	|     4.6226254458e-01  	|	1.6736439383	|	1.4008074402e-05 	|	0.0034148216    |     LCDM 
        103.4140941750 	  | 		 5.0798636471e+00    	|     4.6226254458e-01  	|	1.6736439383	|	1.4008074402e-05 	|	0.0034148216    |     LCDM 
        103.4399856820 	  | 		 5.0798387309e+00    	|     4.6222490912e-01  	|	1.6736673828	|	1.4008074402e-05 	|	0.0034148169    |     LCDM 
        103.4399856820 	  | 		 5.0798387309e+00    	|     4.6222490912e-01  	|	1.6736673828	|	1.4008074402e-05 	|	0.0034148169    |     LCDM 
        103.4399856820 	  | 		 5.0798387309e+00    	|     4.6222490912e-01  	|	1.6736673828	|	1.4008074402e-05 	|	0.0034148169    |     LCDM 
        103.4399856820 	  | 		 5.0798387309e+00    	|     4.6222490912e-01  	|	1.6736673828	|	1.4008074402e-05 	|	0.0034148169    |     LCDM 
        103.4399856820 	  | 		 5.0798387309e+00    	|     4.6222490912e-01  	|	1.6736673828	|	1.4008074402e-05 	|	0.0034148169    |     LCDM 
