Overdensity at virialization     Overdensity at maximum radius		Radius ratio 		        Time ratio	           Z_coll			Initial Overdensity 
        139.0917559172 	  | 		 5.4991551596e+00    	|     4.9691747227e-01  	|	1.5066014367	|	1.5576162997e+00 	|	0.0050000000    |     LCDM 
        139.0917559172 	  | 		 5.4991551596e+00    	|     4.9691747227e-01  	|	1.5066014367	|	1.5576162997e+00 	|	0.0050000000    |     LCDM 
        139.0917559172 	  | 		 5.4991551596e+00    	|     4.9691747227e-01  	|	1.5066014367	|	1.5576162997e+00 	|	0.0050000000    |     LCDM 
        129.4635090139 	  | 		 5.4230713775e+00    	|     4.9203600323e-01  	|	1.5323391219	|	8.3359504936e-01 	|	0.0037500000    |     LCDM 
        129.4635090139 	  | 		 5.4230713775e+00    	|     4.9203600323e-01  	|	1.5323391219	|	8.3359504936e-01 	|	0.0037500000    |     LCDM 
        119.0211680087 	  | 		 5.3210611813e+00    	|     4.8460058380e-01  	|	1.5697045190	|	4.3747274687e-01 	|	0.0031250000    |     LCDM 
        119.0211680087 	  | 		 5.3210611813e+00    	|     4.8460058380e-01  	|	1.5697045190	|	4.3747274687e-01 	|	0.0031250000    |     LCDM 
        111.3922736493 	  | 		 5.2245613593e+00    	|     4.7650802805e-01  	|	1.6084280198	|	2.1925008480e-01 	|	0.0028125000    |     LCDM 
        111.3922736493 	  | 		 5.2245613593e+00    	|     4.7650802805e-01  	|	1.6084280198	|	2.1925008480e-01 	|	0.0028125000    |     LCDM 
        104.7902186643 	  | 		 5.1100753525e+00    	|     4.6542497246e-01  	|	1.6592582309	|	3.9159912688e-02 	|	0.0025781250    |     LCDM 
        104.7902186643 	  | 		 5.1100753525e+00    	|     4.6542497246e-01  	|	1.6592582309	|	3.9159912688e-02 	|	0.0025781250    |     LCDM 
        103.6685314231 	  | 		 5.0854699808e+00    	|     4.6285415200e-01  	|	1.6709250099	|	7.1639067045e-03 	|	0.0025390625    |     LCDM 
        103.6685314231 	  | 		 5.0854699808e+00    	|     4.6285415200e-01  	|	1.6709250099	|	7.1639067045e-03 	|	0.0025390625    |     LCDM 
        103.6685314231 	  | 		 5.0854699808e+00    	|     4.6285415200e-01  	|	1.6709250099	|	7.1639067045e-03 	|	0.0025390625    |     LCDM 
        103.6685314231 	  | 		 5.0854699808e+00    	|     4.6285415200e-01  	|	1.6709250099	|	7.1639067045e-03 	|	0.0025390625    |     LCDM 
        103.4620172725 	  | 		 5.0806603355e+00    	|     4.6233745138e-01  	|	1.6732486104	|	1.0830434845e-03 	|	0.0025317383    |     LCDM 
        103.4620172725 	  | 		 5.0806603355e+00    	|     4.6233745138e-01  	|	1.6732486104	|	1.0830434845e-03 	|	0.0025317383    |     LCDM 
        103.4134428885 	  | 		 5.0799402305e+00    	|     4.6227076322e-01  	|	1.6736157899	|	5.8512923491e-05 	|	0.0025305176    |     LCDM 
        103.4134428885 	  | 		 5.0799402305e+00    	|     4.6227076322e-01  	|	1.6736157899	|	5.8512923491e-05 	|	0.0025305176    |     LCDM 
        103.4134428885 	  | 		 5.0799402305e+00    	|     4.6227076322e-01  	|	1.6736157899	|	5.8512923491e-05 	|	0.0025305176    |     LCDM 
        104.2692959215 	  | 		 5.0987800909e+00    	|     4.6424691725e-01  	|	1.6645782074	|	2.4282614397e-02 	|	0.0025305176    |     LCDM 
        146.8427870301 	  | 		 5.5516470355e+00    	|     4.9999833298e-01  	|	1.4897457224	|	3.3356280898e-01 	|	0.0025305176    |     EdS 
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        146.8382580993 	  | 		 5.5515934284e+00    	|     5.0000295419e-01  	|	1.4897489704	|	2.4751568488e-03 	|	0.0019384766    |     EdS 
        146.8382580993 	  | 		 5.5515934284e+00    	|     5.0000295419e-01  	|	1.4897489704	|	2.4751568488e-03 	|	0.0019384766    |     EdS 
        146.8386862282 	  | 		 5.5515951274e+00    	|     5.0000251925e-01  	|	1.4897489704	|	1.4627909907e-05 	|	0.0019338608    |     EdS 
        146.8386862282 	  | 		 5.5515951274e+00    	|     5.0000251925e-01  	|	1.4897489704	|	1.4627909907e-05 	|	0.0019338608    |     EdS 
        146.8386862282 	  | 		 5.5515951274e+00    	|     5.0000251925e-01  	|	1.4897489704	|	1.4627909907e-05 	|	0.0019338608    |     EdS 
        146.8459284238 	  | 		 5.5516600318e+00    	|     4.9999515772e-01  	|	1.4897457224	|	1.5642618405e-02 	|	0.0019338503    |     EdS 
